     Day,    Time,      AX,      AY,      AZ,θX(左右),θZ(前後),θY(上下),Rainfall,Humidity,Temperature
23/05/17,下午 7:30,0.007482,-0.995007,-0.074211,0.429657,-4.265291,-85.713044,       0,76.760873,25.584035
23/05/17,下午 7:35,0.008325,-0.993844,-0.073911,0.478624,-4.253039,-85.720016,       0,78.377267,25.496542
23/05/17,下午 7:40,0.007673,-0.994358,-0.074077,0.440903,-4.260361,-85.716801,       0,78.773506,25.435379
23/05/17,下午 7:45, 0.00824,-0.993738,-0.073178,0.473794,-4.211472,-85.761865,       0,77.805294,25.420116
23/05/17,下午 7:50, 0.00759,-0.994072,-0.073945,0.436235,-4.254061,-85.723548,       0,79.571736,25.399709
23/05/17,下午 7:55,0.006484, -0.9935,-0.073845,0.372928, -4.2508,-85.732813,       0,79.952069,25.355512
23/05/17,下午 8:00,0.007788,-0.994366,-0.072797,0.447528,-4.186988,-85.789078,       0,81.334284,25.308788
23/05/17,下午 8:05,0.007467,-0.993615,-0.074436,0.429387,-4.284149,-85.694307,       0,80.815241,25.260568
23/05/17,下午 8:10,0.007961,-0.994099,-0.074141,0.457556,-4.265128,-85.710309,       0,79.972114,25.178147
23/05/17,下午 8:15,0.007834,-0.99399,-0.074178,0.450292,-4.267748,-85.708475,       0,82.048421,25.140628
23/05/17,下午 8:20,0.007225,-0.995229,-0.073877,0.414771,-4.245208,-85.734504,       0,81.587925,25.081634
23/05/17,下午 8:25,0.007727,-0.99455,-0.073745,0.443907,-4.240562,-85.736182,       0,83.349737,25.042205
23/05/17,下午 8:30,0.008504,-0.994733,-0.073405,0.488466,-4.220243,-85.751481,       0,82.830167,24.967655
23/05/17,下午 8:35,0.008699,-0.995473,-0.073541,0.499328,-4.224895,-85.745594,       0,83.22902,24.897808
23/05/17,下午 8:40,0.007387,-0.994324,-0.074358,0.424468,-4.27663,-85.702279,       0,83.034685,24.840742
23/05/17,下午 8:45,0.008228,-0.995497,-0.074866,0.472242,-4.300645,-85.673408,       0,83.706333,24.795109
23/05/17,下午 8:50,0.007945,-0.993269,-0.073006,0.457075,-4.203602,-85.771532,       0,83.502805,24.738307
23/05/17,下午 8:55,0.008975,-0.99512,-0.074931,0.515264,-4.305998,-85.663167,       0,84.87366,24.701359
23/05/17,下午 9:00,0.007923,-0.994037,-0.074133,0.455386,-4.264946,-85.710721,       0,84.865115,24.669875
23/05/17,下午 9:05,0.008144,-0.99423,-0.073933,0.468025,-4.252651,-85.721578,       0,85.648319,24.65748
23/05/17,下午 9:10,0.008419,-0.994088,-0.074234, 0.48389,-4.270531,-85.702041,       0,85.109895,24.608806
23/05/17,下午 9:15,0.007358,-0.994047,-0.074109,0.422948,-4.263581,-85.715415,       0,85.507226,24.557537
23/05/17,下午 9:20,0.007876,-0.994645,-0.074308,0.452395,-4.272377,-85.70365,       0,85.664508,24.516303
23/05/17,下午 9:25,0.007976,-0.993817,-0.07325,0.458585,-4.215267,-85.759771,       0,86.702148,24.460132
23/05/17,下午 9:30,0.007899,-0.995422,-0.074714,0.453386,-4.292304,-85.683728,       0,86.921597,24.403427
23/05/17,下午 9:35,0.007357,-0.994704,-0.074142,0.422588,-4.262654,-85.716373,       0,87.021202,24.370043
23/05/17,下午 9:40,0.007549,-0.995415,-0.073953,0.433331,-4.248793,-85.729086,       0,86.635262, 24.3449
23/05/17,下午 9:45,0.009067,-0.993802,-0.073011,0.521319,-4.201584,-85.766082,       0, 87.0117,24.334908
23/05/17,下午 9:50,0.008705,-0.994172,-0.073225,0.500301,-4.212312,-85.757974,       0,86.814188,24.348392
23/05/17,下午 9:55,0.007437,-0.99432,-0.074272,0.427317,-4.27172,-85.706881,       0, 87.0551,24.325476
23/05/17,下午 10:00,0.007843,-0.995044,-0.074691,0.450305,-4.292589,-85.683768,       0, 86.9754,24.276414
23/05/17,下午 10:05,0.007371,-0.993907,-0.074822,0.423684,-4.305021,-85.674102,       0,87.129501,24.237793
23/05/17,下午 10:10,0.007669,-0.995012,-0.074953,0.440364,-4.307761,-85.669704,       0,87.400567,24.209541
23/05/17,下午 10:15,0.008203,-0.995032,-0.073592,0.471055,-4.229731,-85.744025,       0,87.92054,24.184336
23/05/17,下午 10:20,0.007965,-0.993755,-0.073356, 0.45797,-4.221623,-85.753519,       0,87.153129,24.128842
23/05/17,下午 10:25,0.008605,-0.995042,-0.075309,0.494044,-4.327998,-85.643789,       0,88.262567,24.056959
23/05/17,下午 10:30,0.007403,-0.99357,-0.073086,0.425762,-4.206924,-85.771509,       0,88.870641,23.994657
23/05/17,下午 10:35,0.007416,-0.993196,-0.074295,0.426615,-4.277884,-85.700818,       0,88.801533,23.952206
23/05/17,下午 10:40,0.007675,-0.994371,-0.073375,0.441006,-4.220102,-85.756834,       0,88.841665,23.904394
23/05/17,下午 10:45, 0.00874,-0.994199,-0.073239, 0.50232,  -4.213,-85.757052,       0,89.317753,23.850123
23/05/17,下午 10:50,0.008603,-0.994504,-0.074466,0.494247,-4.281994,-85.689471,       0,90.067948,23.77881
23/05/17,下午 10:55,0.008007,-0.994264,-0.073661,0.460163,-4.236932,-85.738062,       0,90.217661,23.721063
23/05/17,下午 11:00,0.008353,-0.994112,-0.074669, 0.48004,-4.295325,-85.677833,       0,90.363025,23.676335
23/05/17,下午 11:05,0.008124,-0.994095,-0.073136,0.466964,-4.207551,-85.766523,       0,90.268659,23.660324
23/05/17,下午 11:10,0.007688,-0.994266,-0.074583,0.441765,-4.289764,-85.687464,       0,90.321145,23.670115
23/05/17,下午 11:15,0.008274,-0.993902,-0.073283,0.475654,-4.21678,-85.756381,       0,90.228246,23.660731
23/05/17,下午 11:20,0.007121, -0.9947,-0.074345,0.409045,-4.274311,-85.706089,       0,90.172627,23.65845
23/05/17,下午 11:25,0.006806,-0.993597,-0.073522,0.391391,-4.231826,-85.750047,       0,89.884506,23.692819
23/05/17,下午 11:30,0.007232,-0.994627,-0.074631,0.415443,-4.291001,-85.68886,       0,90.551776,23.62279
23/05/17,下午 11:35,0.008174,-0.993821,-0.073881, 0.46996,-4.251438,-85.722571,       0,91.208658,23.513921
23/05/17,下午 11:40,0.008764,-0.993844,-0.072766, 0.50389,-4.187353,-85.78233,       0, 91.4568,23.417619
23/05/17,下午 11:45,0.007519,-0.994154,-0.073714,0.432153,-4.240461,-85.737495,       0,91.97054,23.362094
23/05/17,下午 11:50,0.009086,-0.994725,-0.074416,0.521894,-4.278165,-85.690002,       0,92.418949,23.329917
23/05/17,下午 11:55, 0.00838,-0.99285,-0.075666,0.482211,-4.357963,-85.615337,       0,92.407967,23.309824
23/05/18,上午 12:00,0.007959,-0.994164,-0.07452,0.457398,-4.28661,-85.688965,       0,91.309291,23.29788
23/05/18,上午 12:05,0.008859,-0.994727,-0.073511,0.508862,-4.226343,-85.743023,       0,91.740833,23.283053
23/05/18,上午 12:10,0.008293,-0.993715,-0.074403,0.476821,-4.281807,-85.691627,       0,91.532434,23.279676
23/05/18,上午 12:15,0.007371,-0.994401,-0.073423,0.423553,-4.222762,-85.755973,       0,91.904201,23.225367
23/05/18,上午 12:20,0.007039,-0.99475,-0.072977,0.404331,-4.195695,-85.784798,       0,92.174027,23.166779
23/05/18,上午 12:25,0.008801,-0.995083,-0.074838,0.505336,-4.300797,-85.669506,       0,92.361861,23.14081
23/05/18,上午 12:30,0.007508,-0.994692,-0.074105,0.431243,-4.260551,-85.717599,       0,91.698094,23.167044
23/05/18,上午 12:35,0.007984,-0.994655,-0.073892,0.458608,-4.248519,-85.72671,       0,92.098773,23.117499
23/05/18,上午 12:40,0.008129,-0.993233,-0.074586,0.467584,-4.29437,-85.680154,       0,91.835157,23.087767
23/05/18,上午 12:45,0.008339,-0.995528,-0.074086,0.478625,-4.255888,-85.717185,       0,91.57827,23.091442
23/05/18,上午 12:50,0.008901,-0.994215,-0.074266,0.511529,-4.27176,-85.697609,       0,92.357805,23.035954
23/05/18,上午 12:55,0.008553,-0.993901, -0.0747,0.491636,-4.298018,-85.67385,       0,92.945907,22.994961
23/05/18,上午 1:00, 0.00753,-0.99467,-0.074472, 0.43253,-4.281677,-85.696451,       0,92.968279,23.029013
23/05/18,上午 1:05,0.008141,-0.994278,-0.074216,0.467833,-4.268656,-85.705689,       0,92.255634,23.001393
23/05/18,上午 1:10,0.008247,-0.99376,-0.074506,0.474129,-4.287528,-85.686239,       0,92.144441,22.971102
23/05/18,上午 1:15,0.008462,-0.99381,-0.073916,0.486499,-4.253446,-85.71872,       0,93.038447,22.921359
23/05/18,上午 1:20,0.007465,-0.993887,-0.07457,0.429135,-4.290682,-85.687832,       0, 92.8731,22.882094
23/05/18,上午 1:25,0.007444,-0.993702,-0.07335,0.428032,-4.221508,-85.756769,       0,92.928008,22.866599
23/05/18,上午 1:30,0.007817,-0.993925,-0.074466,0.449378,-4.284506,-85.691904,       0,93.187167,22.837263
23/05/18,上午 1:35,0.007641,-0.994847,-0.073683,0.438879,-4.235723,-85.741518,       0,93.917173,22.829761
23/05/18,上午 1:40,0.008767,-0.994428,-0.075148,0.503703,-4.321434,-85.649198,       0,93.697515,22.888483
23/05/18,上午 1:45, 0.00763,-0.994996,-0.074575,0.438101,-4.286183,-85.691402,       0,93.771469,22.959816
23/05/18,上午 1:50,0.007766,-0.994401,-0.074459,  0.4462,-4.282106,-85.694623,       0,93.637694,23.017031
23/05/18,上午 1:55,0.007773,-0.993394,-0.073834,0.447094,-4.250586,-85.725879,       0,93.504026,23.060292
23/05/18,上午 2:00,0.007727,-0.993965,-0.07372,0.444159,-4.241613,-85.735111,       0,93.373008,23.125439
23/05/18,上午 2:05,0.007246,-0.994589,-0.074853,0.416244,-4.303872,-85.675971,       0,93.051392,23.18308
23/05/18,上午 2:10,0.007457,-0.99424,-0.074658,  0.4285,-4.29418,-85.684414,       0,92.957117,23.219027
23/05/18,上午 2:15,0.007671,-0.99504,-0.074228,0.440461,-4.266129,-85.71111,       0,93.02403,23.224161
23/05/18,上午 2:20,0.007587,-0.995033,-0.074066,0.435639,-4.256856,-85.720829,       0,92.998787,23.213759
23/05/18,上午 2:25, 0.00724,-0.994139,-0.074641, 0.41606,-4.293637,-85.686176,       0,92.514726,23.244303
23/05/18,上午 2:30,0.007527,-0.995057,-0.074947,0.432159,-4.307216,-85.671077,       0,92.035873,23.246406
23/05/18,上午 2:35,0.007711, -0.9952,-0.073273,0.442713,-4.210782,-85.765925,       0,92.054472,23.314148
23/05/18,上午 2:40,0.008229,-0.994442,-0.074228,0.472806,-4.268665,-85.705134,       0,92.568488,23.338757
23/05/18,上午 2:45,0.007592,-0.993532,-0.073739,  0.4366,-4.244536,-85.732986,       0,91.623387,23.353555
23/05/18,上午 2:50,0.008023,-0.993544,-0.074486,0.461347,-4.287302,-85.687855,       0,92.243887,23.318858
23/05/18,上午 2:55,0.007589,-0.994083,-0.074105,0.436166,-4.26315,-85.714514,       0,91.561392,23.240719
23/05/18,上午 3:00,0.008526,-0.993878,-0.074223,0.490141,-4.270802,-85.70106,       0,92.217458,23.197116
23/05/18,上午 3:05,0.008682,-0.994114,-0.075258,0.498965,-4.329065,-85.642165,       0,92.693875,23.15106
23/05/18,上午 3:10,0.008316,-0.994276,-0.073519,0.477917,-4.228721,-85.744261,       0,92.898495,23.135492
23/05/18,上午 3:15,0.008026,-0.993873,-0.073677,0.461436,-4.239487,-85.735383,       0,93.185403,23.120709
23/05/18,上午 3:20, 0.00854,-0.994429,-0.073573,0.490695,-4.231198,-85.740341,       0,92.96727,23.088517
23/05/18,上午 3:25,0.008761,-0.993969,-0.073719,0.503596,-4.241472,-85.728627,       0,92.597045,23.041326
23/05/18,上午 3:30,0.008268,-0.994509,-0.073578,0.475046,-4.231139,-85.742181,       0,93.320549,22.992073
23/05/18,上午 3:35,0.008351,-0.995189,-0.073941,0.479477,-4.24901,-85.723923,       0,93.126809,22.92588
23/05/18,上午 3:40,0.008566,-0.993949,-0.073794,0.492424,-4.245864,-85.725572,       0,93.079175,22.887482
23/05/18,上午 3:45,0.007119,-0.994514,-0.074502,0.408998,-4.284059,-85.696389,       0,93.351063,22.859619
23/05/18,上午 3:50,0.007102,-0.994254,-0.072994,0.408162,-4.198764,-85.781373,       0,93.91952,22.820144
23/05/18,上午 3:55,0.007733,-0.994595,-0.074809,0.444194,-4.301326,-85.675713,       0,94.080062,22.795954
23/05/18,上午 4:00,0.008756,-0.994321,-0.074169,0.503128,-4.265763,-85.704559,       0,93.893667,22.835845
23/05/18,上午 4:05,0.007831,-0.994038,-0.07385,0.450104,-4.248733,-85.727405,       0,94.126555,22.82285
23/05/18,上午 4:10,0.007785,-0.99397,-0.073059, 0.44752,-4.203702,-85.772459,       0,94.385213,22.836426
23/05/18,上午 4:15,0.006672,-0.993399,-0.073933,0.383751,-4.256243,-85.726429,       0,94.471909,22.857126
23/05/18,上午 4:20,0.008002,-0.994266,-0.07407,0.459813,-4.260382,-85.714786,       0,93.959049,22.890208
23/05/18,上午 4:25,0.007337,-0.994314,-0.073039,0.421649, -4.2011,-85.777718,       0,94.33717,22.907406
23/05/18,上午 4:30,0.007974,-0.994012,-0.073969,0.458363,-4.255647,-85.719649,       0,94.203085,22.951512
23/05/18,上午 4:35,0.008512,-0.994146,-0.073872,0.489221,-4.249504,-85.722325,       0,94.113506,22.976968
23/05/18,上午 4:40,0.007825,-0.994899,-0.074127,0.449371,-4.260912,-85.71537,       0,93.810591,23.018011
23/05/18,上午 4:45,0.008269,-0.994241,-0.073359,0.475211,-4.219735,-85.753495,       0,93.719304,23.070406
23/05/18,上午 4:50,0.007357,-0.994016,-0.073248,0.422904,-4.21436,-85.764398,       0,92.569725,23.157143
23/05/18,上午 4:55,0.007981,-0.995271,-0.072678,0.458192,-4.176389,-85.798463,       0,92.872165,23.222668
23/05/18,上午 5:00,0.008561,-0.994521,-0.074442,0.491826,-4.280581,-85.691152,       0,92.843172,23.276926
23/05/18,上午 5:05,0.009002,-0.993711,-0.073869,0.517601,-4.251162,-85.717328,       0,92.599913,23.287274
23/05/18,上午 5:10,0.007755,-0.995347,-0.073519,0.445205,-4.224206,-85.752313,       0,92.28838,23.339405
23/05/18,上午 5:15,0.007826,-0.99443,-0.073948, 0.44965,-4.252708,-85.7235,       0,92.930073,23.355493
23/05/18,上午 5:20,0.007556,-0.994498,-0.07472,0.434097,-4.296648,-85.681397,       0,93.779568,23.321628
23/05/18,上午 5:25,0.007356,-0.99466,-0.074552,0.422548,-4.28629,-85.692855,       0,94.082061,23.28256
23/05/18,上午 5:30,0.008571,-0.99478,-0.074244,0.492296,-4.268106,-85.703492,       0,94.509736,23.243142
23/05/18,上午 5:35,0.009339,-0.995408,-0.073347,0.536099,-4.214054,-85.75186,       0,94.952456,23.20405
23/05/18,上午 5:40,0.007504,-0.994794,-0.072987,0.431029,-4.196123,-85.781718,       0,94.986623,23.14977
23/05/18,上午 5:45, 0.00776,-0.993977,-0.073805,0.446101, -4.2464,-85.730147,       0,94.956965,23.124408
23/05/18,上午 5:50, 0.00777,-0.993482,-0.073858,0.446895,-4.251556,-85.724936,       0,95.289873,23.142328
23/05/18,上午 5:55,0.007835,-0.995197,-0.073978,0.449852,-4.251139,-85.725039,       0,95.644874,23.20836
23/05/18,上午 6:00,0.007577,-0.995173,-0.074467,0.435023,-4.279251,-85.698612,       0,95.689399,23.280043
23/05/18,上午 6:05,0.008465,-0.994256,-0.073517,0.486453,-4.228712,-85.743299,       0,95.685127,23.348724
23/05/18,上午 6:10, 0.00761,-0.995219,-0.074028, 0.43689,-4.253916,-85.723625,       0,95.811567,23.428672
23/05/18,上午 6:15, 0.00836,-0.994527,-0.074136, 0.48028,-4.263015,-85.709916,       0,95.651821,23.501632
23/05/18,上午 6:20,0.006722,-0.993957,-0.07382,0.386394,-4.247411,-85.734985,       0,95.499059,23.595857
23/05/18,上午 6:25,0.007383,-0.994657,-0.073834,0.424096,-4.245219,-85.733573,       0,94.662178,23.650825
23/05/18,上午 6:30,0.008287,-0.994674, -0.0741, 0.47604,-4.260332,-85.713057,       0,94.177127,23.696366
23/05/18,上午 6:35,0.006821,-0.994823,-0.07418,0.391759,-4.26431,-85.717666,       0,94.412778,23.743025
23/05/18,上午 6:40,0.007551,-0.99368,-0.074803,0.434167,-4.304917,-85.673162,       0,94.93324,23.760174
23/05/18,上午 6:45,0.007772,-0.99465,-0.07433, 0.44645,-4.273611,-85.703047,       0,94.525009,23.794339
23/05/18,上午 6:50,0.007194,-0.994437,-0.074422,0.413307,-4.279824,-85.700191,       0,94.375146,23.840179
23/05/18,上午 6:55,0.008152,-0.994431,-0.074003,0.468394,-4.255823,-85.718384,       0,94.086011,23.947533
23/05/18,上午 7:00,0.007756,-0.994288,-0.07438,0.445659,-4.278025,-85.698738,       0,93.634449,24.006579
23/05/18,上午 7:05,0.007893,-0.994723,-0.074366,0.453387,-4.275352,-85.700587,       0,93.077815,24.070634
23/05/18,上午 7:10,0.007117,-0.994618,-0.074741,0.408805,-4.297309,-85.683217,       0,92.797283,24.126201
23/05/18,上午 7:15,0.008971,-0.993477,-0.074148,0.515907,-4.268201,-85.700617,       0,92.577635,24.161251
23/05/18,上午 7:20,0.009313,-0.994165,-0.074063,0.535254,-4.260319,-85.706066,       0,92.855593,24.198127
23/05/18,上午 7:25,0.007907,-0.993797,-0.074448,0.454566,-4.284067,-85.691795,       0,92.228486,24.267124
23/05/18,上午 7:30, 0.00768,-0.994657,-0.074541,0.441169,-4.285669,-85.6916,       0,92.916531,24.349422
23/05/18,上午 7:35,0.008631,-0.994698,-0.07422,0.495788,-4.267109,-85.704079,       0,92.518973,24.468673
23/05/18,上午 7:40, 0.00945,-0.993818,-0.074316,0.543252,-4.276306,-85.689198,       0,92.105539,24.636903
23/05/18,上午 7:45,0.008482,-0.994029,-0.074523,0.487524,-4.287349,-85.684919,       0,92.433834,24.847643
23/05/18,上午 7:50,0.007339,-0.994969,-0.073313,0.421476,-4.214005,-85.764894,       0,91.303605,25.053767
23/05/18,上午 7:55,0.009759,-0.994134,-0.074672,0.560879,-4.295354,-85.668045,       0,91.163054,25.244987
23/05/18,上午 8:00,0.008261,-0.995146,-0.074638,0.474311,-4.289093,-85.684663,       0,87.551083,25.502588
23/05/18,上午 8:05,0.007738,-0.993351,-0.073112,0.445109,-4.209361,-85.767087,       0,87.95781,25.614291
23/05/18,上午 8:10,0.007285,-0.993561,-0.073497,0.418965,-4.230532,-85.748698,       0,86.380976,25.72856
23/05/18,上午 8:15,0.008246,-0.993486,-0.074191,0.474255,-4.270608,-85.703042,       0,86.620845,25.73652
23/05/18,上午 8:20,0.007503,-0.99422,-0.074078,0.431213,-4.261045,-85.717112,       0,83.944782,25.781783
23/05/18,上午 8:25,0.008371,-0.995483,-0.073758,0.480449,-4.237294,-85.735456,       0,84.476476,25.856334
23/05/18,上午 8:30,0.007215,-0.994041,-0.074314,0.414699,-4.275341,-85.704519,       0,82.816938,26.192554
23/05/18,上午 8:35,0.008137,-0.993119,-0.074044,0.468137,-4.263757,-85.710526,       0,83.96719,26.123388
23/05/18,上午 8:40,0.007384,-0.994354,-0.074369, 0.42431,-4.277129,-85.701798,       0,84.495356,26.158315
23/05/18,上午 8:45,0.008309,-0.993878,-0.074405,0.477638, -4.2812,-85.692139,       0,84.42519,26.242159
23/05/18,上午 8:50,0.006578,-0.993805,-0.074511,0.378168,-4.287659,-85.695634,       0,83.524109,26.409244
23/05/18,上午 8:55,0.007142,-0.994281,-0.074263,0.410435,-4.27136,-85.708893,       0,83.095838,26.764115
23/05/18,上午 9:00,0.008259,-0.994199,-0.073836,0.474668,-4.247229,-85.726232,       0,74.215903,27.364925
23/05/18,上午 9:05,0.008212,-0.994381,-0.075133,0.471801,-4.320761,-85.653459,       0,71.883067,27.996046
23/05/18,上午 9:10,0.008331,-0.99334,-0.074233,0.479172,-4.27365,-85.699472,       0,70.271668,28.615699
23/05/18,上午 9:15,0.007274,-0.994648,-0.074548, 0.41786,-4.286167,-85.693437,       0,69.604751,29.023086
23/05/18,上午 9:20,0.007747,-0.992965,-0.074264,0.445782,-4.277072,-85.699674,       0,67.274794,29.726125
23/05/18,上午 9:25,0.007441,-0.993742,-0.073975,0.427833,-4.257175,-85.721302,       0,69.57952,29.98144
23/05/18,上午 9:30,0.008588,-0.994498,-0.073598,0.493404,-4.232338,-85.738895,       0,72.160584,29.645369
23/05/18,上午 9:35,0.008225,-0.994275,-0.073325,0.472698,-4.217625,-85.755873,       0,74.059199,29.310941
23/05/18,上午 9:40,0.007322,-0.99447,-0.073998,0.420656,-4.255416,-85.723767,       0,74.419464,29.331893
23/05/18,上午 9:45,0.008164,-0.992824,-0.074455,0.469789,-4.288602,-85.685648,       0,77.718661,29.407481
23/05/18,上午 9:50,0.007969,-0.994063,-0.075333, 0.45801,-4.333609,-85.642163,       0,72.053601,29.98013
23/05/18,上午 9:55,0.009135,-0.993939,-0.074781,0.525101,-4.302489,-85.665466,       0,72.16903,30.177227
23/05/18,上午 10:00,0.008239,-0.994061,-0.072923,0.473593,-4.19551,-85.777749,       0,71.284021,30.210569
23/05/18,上午 10:05,0.006921,-0.993749,-0.074556,0.397928,-4.290486,-85.691031,       0,71.51943,30.313997
23/05/18,上午 10:10,0.008095,-0.993267,-0.07462,0.465638,-4.296199,-85.678546,       0,70.135843,30.750189
23/05/18,上午 10:15,0.007984,-0.994852,-0.073766,0.458529,-4.240435,-85.734756,       0,61.998402,31.34933
23/05/18,上午 10:20,0.008007,-0.99387,-0.073414,0.460305,-4.224449,-85.750457,       0,66.856653,31.740174
23/05/18,上午 10:25,0.007674,-0.994598,-0.074547, 0.44082,-4.286276,-85.691031,       0,58.534129,31.827076
23/05/18,上午 10:30,0.008952,-0.993683,-0.072939,0.514751,-4.19797,-85.770476,       0,61.37122,31.975099
23/05/18,上午 10:35,0.007852,-0.994324,-0.075339,0.451138,-4.332836,-85.643651,       0,59.683815,31.610952
